2023-07-04 14:10:54.786 [main] INFO  liquibase.changelog {} - Unique constraint added to rbac_role_group_rel(group_id, role_id)
2023-07-04 14:10:54.788 [main] INFO  liquibase.changelog {} - Foreign key constraint added to rbac_role_group_rel (group_id)
2023-07-04 14:10:54.790 [main] INFO  liquibase.changelog {} - Foreign key constraint added to rbac_role_group_rel (role_id)
2023-07-04 14:10:54.796 [main] INFO  liquibase.changelog {} - Table rbac_perm created
2023-07-04 14:10:54.799 [main] INFO  liquibase.changelog {} - Primary key added to rbac_perm (id)
2023-07-04 14:10:54.803 [main] INFO  liquibase.changelog {} - Index rbac_perm__group_vis__idx created
2023-07-04 14:10:54.806 [main] INFO  liquibase.changelog {} - Foreign key constraint added to rbac_perm (group_vis)
2023-07-04 14:10:54.810 [main] INFO  liquibase.changelog {} - Table rbac_role_perm_rel created
2023-07-04 14:10:54.813 [main] INFO  liquibase.changelog {} - Primary key added to rbac_role_perm_rel (id)
2023-07-04 14:10:54.817 [main] INFO  liquibase.changelog {} - Unique constraint added to rbac_role_perm_rel(role_id, perm_id)
2023-07-04 14:10:54.819 [main] INFO  liquibase.changelog {} - Foreign key constraint added to rbac_role_perm_rel (role_id)
2023-07-04 14:10:54.821 [main] INFO  liquibase.changelog {} - Foreign key constraint added to rbac_role_perm_rel (perm_id)
2023-07-04 14:10:54.823 [main] INFO  liquibase.changelog {} - ChangeSet net/corda/db/schema/rbac/migration/rbac-creation-v1.0.xml::rbac-creation-v1.0::R3.Corda ran successfully in 138ms
2023-07-04 14:10:54.835 [main] INFO  liquibase.lockservice {} - Successfully released change log lock
2023-07-04 14:10:54.836 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - cordacluster DB schema update complete
2023-07-04 14:10:54.836 [main] INFO  net.corda.application.dbsetup.PostgresDbSetup {} - Create SCHEMA CRYPTO.
2023-07-04 14:10:54.866 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - Setting liquibaseSchemaName to CRYPTO
2023-07-04 14:10:54.868 [main] INFO  liquibase.database {} - Set default schema name to crypto
2023-07-04 14:10:54.868 [main] INFO  net.corda.db.admin.impl.LiquibaseSchemaMigratorImpl {} - Updating PostgreSQL 15.3 (Debian 15.3-1.pgdg120+1) DB Schema for cordacluster
2023-07-04 14:10:54.909 [main] INFO  liquibase.lockservice {} - Successfully acquired change log lock
2023-07-04 14:10:54.917 [main] INFO  net.corda.db.admin.impl.StreamResourceAccessor {} - Creating composite master changelog XML file master-changelog-b3fa3c42-7f63-4aa6-90fb-329cc16da98d.xml with: [classloader://net.corda.db.schema/net/corda/db/schema/crypto/db.changelog-master.xml]
